ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	ORA	Orange			218	218	No			59568
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	OSC	Osceola			62	62	No			12188
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	OSC	Osceola			62	62	No			12488
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	OSC	Osceola			62	62	No			13075
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	PAL	Palm Beach			479	479	No			76651
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	PAL	Palm Beach			479	479	No			73322
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	PAL	Palm Beach			479	479	No			72062
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	PAS	Pasco			143	143	No			33105
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	PAS	Pasco			143	143	No			32893
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	PAS	Pasco			143	143	No			34296
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	PIN	Pinellas			343	343	No			99158
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	PIN	Pinellas			343	343	No			96707
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	PIN	Pinellas			343	343	No			89284
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	POL	Polk			152	152	No			39177
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	POL	Polk			152	152	No			40882
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	POL	Polk			152	152	No			43416
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	PUT	Putnam			51	51	No			8541
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	PUT	Putnam			51	51	No			8484
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	PUT	Putnam			51	51	No			8090
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	SAN	Santa Rosa			34	34	No			16608
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	SAN	Santa Rosa			34	34	No			17280
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	SAN	Santa Rosa			34	34	No			17660
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	SAR	Sarasota			140	140	No			33963
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	SAR	Sarasota			140	140	No			32781
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	SAR	Sarasota			140	140	No			31524
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	SEM	Seminole			133	133	No			28996
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	SEM	Seminole			133	133	No			30763
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	SEM	Seminole			133	133	No			32857
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	STJ	St. Johns			57	57	No			13008
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	STJ	St. Johns			57	57	No			12496
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	STJ	St. Johns			57	57	No			12074
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	STL	St. Lucie			77	77	No			20730
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	STL	St. Lucie			77	77	No			21463
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	STL	St. Lucie			77	77	No			21459
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	SUM	Sumter			23	23	No			5081
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	SUM	Sumter			23	23	No			5030
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	SUM	Sumter			23	23	No			4819
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	SUW	Suwannee			16	16	No			5231
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	SUW	Suwannee			16	16	No			4344
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	SUW	Suwannee			16	16	No			4495
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	TAY	Taylor			14	14	No			2889
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	TAY	Taylor			14	14	No			2734
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	TAY	Taylor			14	14	No			2667
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	UNI	Union			11	11	No			1317
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	UNI	Union			11	11	No			1037
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	UNI	Union			11	11	No			1334
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	VOL	Volusia			174	174	No			35785
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	VOL	Volusia			174	174	No			35160
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	VOL	Volusia			174	174	No			33050
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	WAK	Wakulla			12	12	No			1904
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	WAK	Wakulla			12	12	No			1995
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	WAK	Wakulla			12	12	No			2382
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	WAL	Walton			33	33	No			6789
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	WAL	Walton			33	33	No			6676
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	WAL	Walton			33	33	No			6494
11/5/1996	NOP	Non-Partisan	SC3	Shall Justice Charles T. Wells be retained in office?	WAS	Washington			15	15	No			2945
11/5/1996	NOP	Non-Partisan	SC1	Shall Justice Harry Lee Anstead be retained in office?	WAS	Washington			15	15	No			3174
11/5/1996	NOP	Non-Partisan	SC2	Shall Justice Leander J. Shaw, Jr. be retained in office?	WAS	Washington			15	15	No			3254
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	ALA	Alachua	001		50	50	Yes			36693
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	ALA	Alachua	001		50	50	Yes			39667
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	ALA	Alachua	001		50	50	Yes			39758
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	ALA	Alachua	001		50	50	Yes			38215
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	BAK	Baker	001		8	8	Yes			2440
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	BAK	Baker	001		8	8	Yes			2433
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	BAK	Baker	001		8	8	Yes			2554
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	BAK	Baker	001		8	8	Yes			2348
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	BAY	Bay	001		47	47	Yes			22396
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	BAY	Bay	001		47	47	Yes			23111
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	BAY	Bay	001		47	47	Yes			23132
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	BAY	Bay	001		47	47	Yes			22512
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	BRA	Bradford	001		19	19	Yes			4231
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	BRA	Bradford	001		19	19	Yes			4189
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	BRA	Bradford	001		19	19	Yes			4278
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	BRA	Bradford	001		19	19	Yes			3988
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	CAL	Calhoun	001		13	13	Yes			1270
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	CAL	Calhoun	001		13	13	Yes			1389
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	CAL	Calhoun	001		13	13	Yes			1338
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	CAL	Calhoun	001		13	13	Yes			1341
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	CLA	Clay	001		47	47	Yes			24249
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	CLA	Clay	001		47	47	Yes			24703
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	CLA	Clay	001		47	47	Yes			25619
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	CLA	Clay	001		47	47	Yes			23656
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	CLM	Columbia	001		30	30	Yes			7120
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	CLM	Columbia	001		30	30	Yes			7362
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	CLM	Columbia	001		30	30	Yes			7595
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	CLM	Columbia	001		30	30	Yes			7150
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	DIX	Dixie	001		11	11	Yes			1807
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	DIX	Dixie	001		11	11	Yes			2027
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	DIX	Dixie	001		11	11	Yes			1914
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	DIX	Dixie	001		11	11	Yes			1834
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	DUV	Duval	001		257	257	Yes			129678
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	DUV	Duval	001		257	257	Yes			129059
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	DUV	Duval	001		257	257	Yes			131704
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	DUV	Duval	001		257	257	Yes			129723
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	ESC	Escambia	001		101	101	Yes			48045
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	ESC	Escambia	001		101	101	Yes			49078
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	ESC	Escambia	001		101	101	Yes			48963
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	ESC	Escambia	001		101	101	Yes			47978
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	FRA	Franklin	001		8	8	Yes			2082
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	FRA	Franklin	001		8	8	Yes			2131
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	FRA	Franklin	001		8	8	Yes			2183
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	FRA	Franklin	001		8	8	Yes			2170
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	GAD	Gadsden	001		16	16	Yes			9559
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	GAD	Gadsden	001		16	16	Yes			9380
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	GAD	Gadsden	001		16	16	Yes			9177
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	GAD	Gadsden	001		16	16	Yes			8607
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	GIL	Gilchrist	001		10	10	Yes			2071
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	GIL	Gilchrist	001		10	10	Yes			2230
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	GIL	Gilchrist	001		10	10	Yes			2146
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	GIL	Gilchrist	001		10	10	Yes			2075
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	GUL	Gulf	001		14	14	Yes			2388
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	GUL	Gulf	001		14	14	Yes			2491
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	GUL	Gulf	001		14	14	Yes			2509
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	GUL	Gulf	001		14	14	Yes			2381
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	HAM	Hamilton	001		8	8	Yes			1553
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	HAM	Hamilton	001		8	8	Yes			1635
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	HAM	Hamilton	001		8	8	Yes			1626
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	HAM	Hamilton	001		8	8	Yes			1599
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	HOL	Holmes	001		16	16	Yes			2323
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	HOL	Holmes	001		16	16	Yes			2341
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	HOL	Holmes	001		16	16	Yes			2391
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	HOL	Holmes	001		16	16	Yes			2216
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	JAC	Jackson	001		26	26	Yes			6776
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	JAC	Jackson	001		26	26	Yes			7403
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	JAC	Jackson	001		26	26	Yes			7140
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	JAC	Jackson	001		26	26	Yes			6963
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	JEF	Jefferson	001		13	13	Yes			2796
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	JEF	Jefferson	001		13	13	Yes			2682
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	JEF	Jefferson	001		13	13	Yes			2675
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	JEF	Jefferson	001		13	13	Yes			2453
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	LAF	Lafayette	001		5	5	Yes			978
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	LAF	Lafayette	001		5	5	Yes			1019
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	LAF	Lafayette	001		5	5	Yes			969
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	LAF	Lafayette	001		5	5	Yes			994
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	LEO	Leon	001		94	94	Yes			63822
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	LEO	Leon	001		94	94	Yes			60975
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	LEO	Leon	001		94	94	Yes			59949
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	LEO	Leon	001		94	94	Yes			58457
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	LEV	Levy	001		21	21	Yes			5379
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	LEV	Levy	001		21	21	Yes			5639
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	LEV	Levy	001		21	21	Yes			5728
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	LEV	Levy	001		21	21	Yes			5485
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	LIB	Liberty	001		8	8	Yes			903
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	LIB	Liberty	001		8	8	Yes			862
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	LIB	Liberty	001		8	8	Yes			859
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	LIB	Liberty	001		8	8	Yes			827
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	MAD	Madison	001		11	11	Yes			2388
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	MAD	Madison	001		11	11	Yes			2625
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	MAD	Madison	001		11	11	Yes			2607
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	MAD	Madison	001		11	11	Yes			2598
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	NAS	Nassau	001		17	17	Yes			9634
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	NAS	Nassau	001		17	17	Yes			9761
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	NAS	Nassau	001		17	17	Yes			9951
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	NAS	Nassau	001		17	17	Yes			9538
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	OKA	Okaloosa	001		47	47	Yes			29500
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	OKA	Okaloosa	001		47	47	Yes			31763
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	OKA	Okaloosa	001		47	47	Yes			31136
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	OKA	Okaloosa	001		47	47	Yes			30179
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	SAN	Santa Rosa	001		34	34	Yes			19605
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	SAN	Santa Rosa	001		34	34	Yes			20047
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	SAN	Santa Rosa	001		34	34	Yes			20025
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	SAN	Santa Rosa	001		34	34	Yes			19384
11/5/1996	NOP	Non-Partisan	D14	Shall Judge William A. Van Nortwick, Jr. be retained in office?	SUW	Suwannee	001		16	16	Yes			5473
11/5/1996	NOP	Non-Partisan	D11	Shall Judge Robert T. Benton be retained in office?	SUW	Suwannee	001		16	16	Yes			5777
11/5/1996	NOP	Non-Partisan	D12	Shall Judge Marguerite H. Davis be retained in office?	SUW	Suwannee	001		16	16	Yes			5725
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	SUW	Suwannee	001		16	16	Yes			5590
11/5/1996	NOP	Non-Partisan	D13	Shall Judge Charles E. Miner, Jr. be retained in office?	TAY	Taylor	001		14	14	Yes			3115
